label,sentence
REASONING,extent interest donee take depends upon intention donor expressed language use d dispositive word employed document clear unambiguous import absolute ownership purpose grant restrict cut interest
REASONING,desire provide maintenance residence donee show motive prompted donor make gift read meas ure extent gift
REASONING,hindu executed registered deed gift certain property favour daughter law support maintenance daughter law declared donee remain absolute owner property malik mustaqil pay government revenue
REASONING,word quite capable signifying gift purpose enabling live comfort necessarily mean limited bare right maintenance
PRECEDENT,behalf respondent reliance placed upon decision judicial committee raja ram buksh v arjun 1 support contention maintenance grant prima facie intention gift life
PRECEDENT,woodoya ditta deb v mukoond 2 referred relied upon judgment privy council 1 28 ia 1
REASONING,meria acknowledging owner property
RPC,result appeal allowed judgment decree high court set aside trial judge restored
RPC,defendant number 6 cost plaintiff court
RPC,cost regard party 780 fazl ali j
RPC,agree judgment delivered learned brother mukherjea j chandrasekhara aiyar j
RPC,hearing appeal entertained doubt whether view taken high court correct
RPC,consideration i find cannot maintained regard term tamliknama deed transfer favour musammat meria context came exist ence
RPC,name document deed much matter
RPC,though word malik term art quite large number case decided mostly judicial committee privy council word employed indian document mean absolute owner unless context indicated different meaning use sufficient convey full title even without addition word heir son grandson great grandson
RPC,course clause document control import word restrict estate limited give narrower meaning otherwise word receive full significance
PRECEDENT,especially rule interpretation laid mohammed shamsul v sewak ram come regarded unsound
PRECEDENT,language employed tamliknama exhibit second almost similar language deed construed bhaidas shivdas v bai gulab another 2 bishunath prasad singh v chandika prasad kumari others s absolute estate conveyed
RPC,agree judgment decree high court set aside decree trial judge restored cost appellant court
RPC,appeal allowed
FACTS,test decision told depend right numerous person whose interest similar petitioner
FACTS,serious controversy fact material purpose application
FACTS,patiala nabha concurrence guarantee government india entered covenant agreeing unite integrate territory state common executive legislature judiciary name patiala east punjab state union hereinaf ter compendiously referred pepsu
FACTS,november 14 1948 commissioner income issued notification number 4 dated 132 29 7 2005 intimating person belonging cove nanting state nabha nalagarh assessed income patiala income act 2001
FACTS,assessment year beginning 1st day baisakh 2006 say respect accounting income profit gain previous year ending last day chet 2005 a income charged rate specified part second schedule ordinance b rate super purpose sec tion 55 patiala income act 2001 specified part second second schedule ordinance
FACTS,setting fact leading present petition considered
FACTS,petitioner resident ateli district mohindargarh pepsu formerly formed part nabha state
FACTS,october 20 1949 petitioner served notice section 22 2 88 patiala income act 2001 requiring submit return income year 2006 13 4 1949 12 4 1950 disclosing income previous year 13 4 1948 12 4 1949
FACTS,petitioner december 4 1949 filed return year 2006 february 14 1950 assessed income
FACTS,people kapurthala included pepsu asked pay income period prior august 20 1948 old rate fixed kapurthala income act lower rate fixed patiala income act 2001 people nabha pay income prior august 20 1948 liable pay higher patiala rate discrimination offends article 14
RPC,view taken namely protection imposition collection tax save authority law secured article 265 article 31 1 question urged dr tek chand really arise necessary express opinion application
RPC,question arise appropriate proceeding applica tion article 32
RPC,judgment application fails simple ground fundamental right petitioner infringed either article 14 article 31 1 accordingly dismiss petition cost
RPC,petition dismissed
FACTS,kania cj appeal article 132 constitution india judgment 214 high court calcutta rejected habeas corpus petition appellant
REASONING,result appeal fails dismissed
PRECEDENT,appeal heard along number 22 1950 state bombay v atma ram sridhar vaidya 1 main involved
RPC,opinion conclusion arrived roxburgh j correct well founded appeal dismissed
RPC,appeal dismissed
FACTS,decision four ap peal connected arisen order high court patna four miscellaneous appeal depends interpretation section 7 bihar moneylender regulation transac tions act 1939
PRECEDENT,decision federal court reported ramnandan prasad narain singh another v kulpati shri mahanth goshwarni madhwanand ramji 1
FACTS,remitted back high 1 141 court giving liberty appellant file applica tion section 13
REASONING,adding equal sum way interest according maximum amount permitted allowed section 7 act total liability stated r 56 300 charge declared property amount
PRECEDENT,federal court ramnandan prasad narain singh another v kulpati shri mahanth goshwami madhwanand ramji 1 judgment debtor present appellant entitled claim benefit provi sion new act executing court proceeded section 13 determine value property sold
REASONING,second raised behalf relates true meaning section 7 bihar moneylender regulation transaction act seventh 1939 term 7
PRECEDENT,pointed sir maurice gwyer cj surendra prasad narain singh v sri gajadhar prasad sahu trust estate otherse section 7 act 1937 doubt extremely obscure illdrawn
PRECEDENT,point came expressly decision singhesh war singh others v madni prasad singh others 2 mortgage bond executed 31 8 1922 sum r 2 000 balance principal inter est due mortgage bond 11th october 1912 1 2 atr 1940 pat
PRECEDENT,gwyer cj point difficulty page 59 surendra prasad narain singh v sri gajadhar prasad sahu trust estate others 4
PRECEDENT,pointed learned 1 vide sasiman chowdhurain v shib narayan 49 ia 25
PRECEDENT,laid clear term judicial committee comparatively recent found reported bishunath prasad v chandrika 1
PRECEDENT,behalf respondent reliance placed upon decision judicial committee raja ram buksh v arjun 1 support contention maintenance grant prima facie intention gift life
REASONING,principle ba obviously application case type u never applied privy council appear decision referred
REASONING,learned counsel plaintiff respondent drew attention connection fact property given tamliknama valued r 8 000 whereas entire estate left mangal sen worth r 25 000
