label,sentence
FACTS,"Two other points of a subsidiary nature were also raised, namely that the order was bad as the period of detention was not specified therein as appears to be required by section 12 and that the grounds given did not purport to state that the authority making the order was the Governor of the State."
FACTS,There is no substance in the last two points.
FACTS,Section 12 of the Act does not require that the period of detention should be specified in the order itself where the detention is with a view to preventing any person from acting in any manner prejudicial to the maintenance of public order.
FACTS,The section itself provides that he can be detained without obtaining the opinion of an Advisory Board for a period longer than three months but not exceeding one year from the date of detention.
FACTS,"Normally, the detention period shall not exceed three months, unless an Advisory Board reports before the expiration of the said period that there is in its opinion sufficient cause for such detention."
STATUTE,"See arti cle 22, clause (4), sub clause (a) of the Constitution."
STATUTE,"Under sub clause (7) (a) of the same article, Parliament may by law prescrib, the circumstances under which, and the class or classes of cases in which, a person may be detained for a period longer than three months under any law provid ing for preventive detention without obtaining the opinion of an Advisory Board in accordance with the provisions of sub clause (a) of clause (4)."
STATUTE,""" Therefore, detention for more than three months can be justified either on the ground of an opinion of the Advisory Board sanctioning or warrant ing longer detention or on the ground that the detention is to secure the due maintenance of public order, in which case it cannot exceed one year in any event, as stated."
STATUTE,in sec tion 12 of the .
FACTS,"It is thus clear that the period is not to exceed three months generally, but may go up to one year in certain special cases."
REASONING,"In view of these provisions, the non specification of any definite period 761 in the detention order is not a material omission rendering the order itself invalid."
REASONING,"Under section 3 of the , the authority to make the order is the State Government."
REASONING,"Sec tion 166 (1) of the Constitution provides that all executive action of the Government of a State, shall be expressed to be taken in the name of the Governor."
REASONING,The orders of deten tion expressly state that the Governor of Punjab was satis fied of their necessity and that they were made by his order.
