label,sentence
FACTS,"The Singhs feeling themselves aggrieved by the latter transaction brought a title suit (No. 1291 of 1921) in the Court of the Subordinate Judge of Dhanbad for a declaration of their title and for possession of the 500 bighas leased to the Deoshis under the aforesaid patta of 7th June, 1921."
FACTS,"The patta which defend ant No. 3 executed in favour of the plaintiffs in respect of 5,800 bighas of coal land in village Rahraband shall remain in force, and the plaintiffs will get a decree of declara tion of their right and title to the 500 bighas of coal land in dispute but defendants 1 and 2 (the Deoshis) shall hold possession as tenants."
FACTS,"Besides the terms mentioned below, defendants 1 and 2 shall remain bound by all the remaining terms under which they took settlement of the 500 bighas of coal land from defendant No. 3 under 836 patta and Kabuliyat, and both the defendants 1 and 2 shall possess the same under the plaintiffs from generation to generation and all the terms of the said patta and Kabuliyat shall remain effective and in force between them."
FACTS,"If the defendant No. 3 does not execute the parts on the aforesaid modified terms in favour 'of the plaintiffs within the time aforesaid and both the defendants 1 and 2 also do not execute a kabuliyat on the aforesaid modified terms, then this very rafanama shall be treated as the parts and kabuliyat, and the plaintiffs in accordance with the terms of the rafanama shall pay to defendant No. 3, Rs. 6,000 only as minimum royalty and commission at the rate of la."
FACTS,per ton to 2a.
RPC,"The answer to this contention is, as I have stated just now, to be found in the Full Bench decision of this court :"" [see Charu Chandra Mitra 's case ()]."
RPC,It was there held that a mere alteration of the rent reserved does not make the transaction a new lease so as to bring it within clause (d)of subsection (1).
RPC,We are unable to share this view.
REASONING,"It oversimplifies the compromise transaction which, in our opinion, involves much more than a mere alteration of the royalties stipulated for in the previous pattas executed by Kumar."
PRECEDENT,"As pointed out by the Judicial Committee in Hemanta Kumar 's case (1) ""An agreement for a lease, which a lease is by the statute declared to include, must, in their Lordships ' opinion, be a document which effects an actual demise and operates as a lease ."
PRECEDENT,"The phrase which in the context where it occurs and in the statute in which it is found, must in their opinion relate to some document which creates a present and immediate interest in the land."
RPC,Until the payment was made it was impossible to determine whether there would be any under lease or not.
RPC,Such a contingent agreement is not within clause (d) and although it is covered by clause (b). is excepted by clause (vi) of sub section ( '2).
RPC,We therefore agree with the conclusion of the High Court though on dif ferent grounds and dismiss the appeal with costs.
RPC,Appeal dismisseel.
PRECEDENT,"The gist of the numer ous decisions on this subject was clearly summed up by Viscount Simon in Watt vs Thomas(2), and his observations were adopted and reproduced in extenso by the Judicial Committee in a very recent appeal from the Madras High Court(3)."
PRECEDENT,"Like other tribunals, he may go wrong on a question of fact, but it is a cogent circumstance that a Judge of first instance, when (1) Vide Lord Atkin 's observations in W.C. Macdonald vs Fred Latinmer, AI.R. 1929 P.C. 15, 18."
PRECEDENT,""" It is in the light of these observations that we propose to examine the propriety of the decision of the s learned Judges of the High Court in the present case."
FACTS,"After the draft was fair copied and stamped, the witness signed it as the scribe and then it was taken by Bhikhi Ram and Ghur Lal to the Kot or palace of the Raja for his signature."
PRECEDENT,"The learned Judges seem to think that the plaintiff was not really at the spot when the mortgage deed was executed and as Bhikhi Ram was dead, this story was manufactured by the plaintiff in order to Vide the observations of Lord Carson in Nether landsche Handel Maatschappij v, R.M.P. Chettiar Firm and Others, A.I.R 1929 P.O. 202, 205."
REASONING,We see nothing improbable in the story that it was out of deference to the wishes of the Raja that the plaintiff consented to the document being scribed by Jawala Prasad Patwari.
RPC,The result is that the appeal must be allowed and the judgment of the High Court should be 792 set aside.
RPC,"As the High Court, however, has dismissed the suit only on the ground of non attestation of the mortgage bond and did not consider the other points which were raised before it, the case must go back to that court in order that the other matters, which have been left undecided, may be heard and decided by the learned Judges and the case dis posed of in accordance with law."
RPC,The plaintiff appellant is entitled to costs of this hearing as well as the costs of the High Court against defendant No. 1.
RPC,Appeal allowed.
FACTS,"On the 5th August, 1935, the first respondent filed an application under Order XXI, rule 90, and section 47 of the Code of Civil Procedure, to set aside the sale held in July, 1935, alleging certain irregularities in the conduct of the sale."
FACTS,"Subsequently, two appeals were filed on behalf 809 of the respondents (who will hereinafter be sometimes re ferred to as judgment debtors), one against the order refus ing to set aside the sale under Order XXI, rule 90 of the Civil Procedure Code, and the other against the order dis missing the application under the Madras Act."
FACTS,per annum from the date of sale till the date of payment.
FACTS,"How far this belated application affects the right claimed by the judg ment debtors under the Act is one of the questions raised in these appeals, and I shall deal with it after referring to the material provisions of the Act and the findings of the High Court which have given rise to several debatable points."
REASONING,"The second point is equally unsubstantial, be cause it is well settled that the owner of a property does not cease to be its owner merely because it is placed in the hands of a receiver."
PRECEDENT,""" In Bhawani Kunwar vs Mathurn Prasad Singh(1) the ques tion as to when a mortgagee who has purchased certain vil lages in execution of the decree acquired title to the properties purchased by him directly arose for considera tion, and the Privy Council rightly pointed (1) T.L.R. 816 out that ""the sale in execution of the mortgage decree took effect from the actual date of the sale and not from its confirmation."" In a simple case, the provisions cited above should settle the controversy, but, in the present case, the matter has been complicated on account of the appeal against the order refusing to set aside the sale under Order XXI, rule 90."
PRECEDENT,"In such a case, generally speaking, the true position seems to be that there is no finality until the litigation is finally determined by the appellate Court."
PRECEDENT,"This principle has been recognized in a number of cases, but it will be enough to cite Chandramani Shaha vs Anarjan Bibi(1)."
PRECEDENT,"by the purchaser for delivery of possession runs from the date of the order on appeal; the High Court having under the Code of Civil Proce dure, 1908, the same powers as the Subordinate Judge, the 'time when the sale becomes absolute ', for the purpose of article 180 is when the High Court disposes of the appeal."" Under article 180 of the Indian Limitation Act, the period of limitation runs ""from the date when the sale becomes absolute."
